ID_Produto,Quantidade,Preco_Unitario,Data_Venda
1265,8,33.74,2020-05-09 15:07:20
5573,8,82.23,2022-02-10 13:25:34
7905,2,61.24,2023-11-06 04:38:41
805,5,99.06,2024-08-31 19:18:58
1703,7,38.89,2022-08-20 20:13:36
993,4,97.74,2024-12-17 23:52:03
546,1,93.98,2021-08-10 00:35:18
8765,2,38.29,2022-06-17 00:06:59
1288,4,50.19,2023-01-17 17:21:55
2895,7,30.19,2021-08-06 16:46:08
6817,7,67.02,2021-11-08 04:59:10
7481,8,87.35,2022-04-02 12:38:05
4706,3,78.48,2023-11-09 18:18:04
5426,6,80.93,2024-08-30 07:40:13
1043,9,48.57,2023-06-01 08:05:26
1306,8,88.09,2023-04-13 04:41:34
3588,7,22.3,2022-02-13 22:49:12
4872,4,46.69,2023-12-25 22:38:34
3443,2,28.03,2021-08-22 05:46:43
5783,5,83.59,2023-01-20 10:44:40
3107,4,58.28,2022-09-08 16:22:16
9793,5,38.17,2024-12-22 13:13:06
6595,6,19.2,2021-01-30 04:31:21
4319,5,63.9,2024-07-16 10:29:07
5960,1,61.63,2024-04-27 20:42:24
7012,7,59.55,2020-02-03 07:24:41
1691,7,48.0,2024-08-21 19:30:32
3005,7,26.12,2024-06-01 17:52:01
882,9,36.73,2021-05-31 13:02:05
2516,6,90.65,2022-12-28 12:33:54
1070,2,31.89,2020-03-24 07:19:40
5743,1,54.78,2021-09-26 18:57:01
8623,4,28.99,2021-04-07 17:40:38
1887,7,88.8,2022-07-31 15:30:10
1991,7,84.13,2024-03-04 04:59:39
4258,9,33.67,2020-07-05 19:29:37
7349,8,49.6,2021-03-27 04:15:21
6337,5,72.83,2022-01-09 11:46:49
416,4,10.86,2023-04-24 18:49:56
2138,7,50.28,2021-08-17 07:57:24
5680,2,15.44,2022-12-03 18:26:37
831,8,52.7,2024-04-12 13:55:24
4270,4,20.19,2020-01-09 21:49:50
6220,9,51.13,2023-09-23 12:08:53
3109,4,68.63,2022-11-08 19:50:12
1656,8,38.79,2022-02-05 04:29:30
6467,7,60.42,2024-11-19 17:28:36
6523,9,46.78,2020-01-09 22:49:06
1934,4,59.95,2022-08-03 13:07:40
6668,3,61.91,2022-05-27 13:06:54
8543,8,13.82,2021-04-28 16:51:26
9425,6,87.32,2021-07-07 00:58:48
7387,5,12.18,2023-03-14 17:42:10
8973,7,40.1,2022-01-31 07:24:17
2911,4,88.69,2021-10-12 04:37:15
5889,8,36.54,2023-07-18 05:37:29
447,7,10.91,2024-10-16 07:40:39
6726,8,16.39,2020-07-31 05:01:02
9773,9,87.66,2022-03-09 08:42:28
8084,5,88.69,2021-04-01 04:50:49
3076,2,49.54,2022-06-16 17:29:29
9825,3,69.92,2023-05-04 19:13:21
7014,1,16.24,2021-09-13 11:55:46
4661,8,52.16,2023-06-08 22:32:01
9642,5,78.13,2024-04-09 21:01:49
7444,1,70.25,2023-02-06 22:17:04
3343,9,18.5,2020-08-12 01:06:16
2916,8,14.56,2024-06-29 08:47:48
4833,9,50.65,2023-03-09 05:13:15
8866,5,61.45,2020-09-30 16:11:39
6367,3,84.73,2024-01-06 10:18:56
4757,4,92.41,2020-03-17 17:09:41
5671,4,53.3,2020-08-13 23:24:41
9739,2,21.19,2021-08-27 11:44:54
1491,5,23.74,2024-05-13 23:59:22
7718,4,15.49,2020-11-15 04:08:30
1800,2,35.26,2022-12-30 18:38:17
3634,9,84.52,2020-12-12 02:34:49
273,5,73.15,2020-06-10 03:17:09
6906,5,68.23,2022-11-22 10:08:55
4451,4,68.6,2024-03-09 21:06:50
3977,8,99.45,2023-02-22 23:10:40
3081,4,66.01,2023-06-23 12:50:11
6337,4,59.4,2021-10-26 14:24:49
9830,2,65.72,2021-01-27 21:05:14
2023,1,82.47,2021-08-21 00:20:34
4283,1,82.08,2022-08-19 06:33:11
5501,2,58.59,2021-05-11 10:19:35
7207,8,38.13,2022-04-07 05:09:28
3829,6,70.97,2023-02-17 03:42:04
2853,4,24.39,2022-09-26 02:38:32
1417,1,97.09,2020-08-26 02:24:09
9883,9,68.6,2024-02-21 07:09:10
8532,7,92.45,2021-11-28 11:11:23
2146,1,61.82,2021-01-05 16:24:18
8248,5,55.26,2021-04-04 02:08:18
747,7,46.52,2023-12-04 08:52:08
9323,7,56.88,2023-07-24 08:28:56
1873,7,14.47,2023-01-12 02:28:13
6001,1,47.51,2022-12-28 10:20:53
9435,7,58.83,2021-01-06 08:24:50
7236,9,14.02,2024-06-30 00:32:13
9730,3,62.55,2023-07-01 11:04:15
3772,9,51.21,2023-11-10 14:47:10
8193,7,28.14,2023-07-09 02:19:13
9472,1,52.25,2023-05-11 03:56:16
5660,6,93.15,2023-06-27 16:31:07
4476,5,84.63,2020-04-28 03:25:17
8061,6,46.93,2021-07-18 21:04:44
9486,3,59.62,2020-06-28 09:06:39
131,5,36.54,2023-05-29 04:49:31
9846,5,65.13,2023-06-14 18:11:55
6319,9,10.7,2020-01-12 05:04:59
4644,8,65.76,2024-04-24 01:02:13
9945,8,74.44,2023-02-14 14:53:00
7046,7,57.82,2023-11-15 16:15:24
2068,5,95.82,2022-08-14 07:40:55
9585,1,34.24,2023-06-02 12:43:35
7077,4,47.45,2023-06-04 12:25:00
8928,5,78.86,2022-12-09 05:10:06
2097,4,22.67,2022-07-21 10:29:54
6786,2,85.9,2024-06-23 02:30:45
7729,1,30.2,2020-06-08 14:11:57
9981,9,90.0,2020-05-22 14:14:12
2647,6,57.59,2023-02-13 06:21:01
4692,4,61.53,2020-03-21 15:12:58
7559,4,40.53,2023-05-25 19:36:27
1697,5,42.65,2021-10-18 01:23:14
8211,7,79.03,2020-06-16 17:31:29
2064,4,47.34,2022-06-03 11:58:19
6101,5,49.27,2024-02-22 18:52:35
7847,8,70.27,2020-01-09 01:11:57
9962,8,35.67,2024-07-19 06:55:15
7058,6,97.7,2023-01-09 07:26:55
6533,4,67.57,2024-08-23 21:47:23
3437,4,87.91,2024-09-28 21:26:50
4535,4,53.07,2024-09-09 07:25:49
1987,7,99.59,2023-06-08 13:15:12
1599,2,89.36,2020-12-28 06:35:00
3845,9,19.77,2023-12-08 14:03:07
1002,7,63.32,2020-09-04 23:33:00
6927,1,54.59,2023-08-22 02:48:45
8367,4,26.44,2022-08-03 06:14:01
7438,4,58.24,2021-04-26 06:26:08
6637,7,51.29,2024-05-09 04:00:21
8501,7,18.68,2024-07-10 02:54:06
7747,8,86.93,2022-10-16 00:21:10
3302,9,12.98,2024-07-31 02:40:12
334,4,32.9,2020-10-29 14:03:11
4365,7,32.15,2021-05-28 12:34:59
5958,1,83.03,2021-01-28 08:13:26
807,7,26.26,2020-12-05 11:14:27
9663,5,13.2,2020-06-20 17:11:10
6062,9,95.77,2023-08-01 03:16:28
3778,9,82.91,2022-11-25 14:23:36
4457,4,30.76,2023-08-08 06:48:52
7947,3,75.05,2021-08-28 03:51:57
3689,5,55.45,2024-07-30 10:44:21
423,8,87.12,2023-01-01 06:53:25
854,5,36.44,2022-11-04 17:03:14
6773,3,14.06,2022-07-28 05:15:05
8284,4,66.31,2021-08-03 04:00:28
4144,9,54.98,2021-04-24 19:38:53
3805,4,88.9,2024-03-04 11:45:19
2544,1,85.95,2023-06-10 03:01:32
3038,4,87.0,2024-01-20 11:43:32
4425,7,17.19,2023-06-29 20:38:43
1596,4,60.92,2023-05-01 10:46:32
5848,6,89.97,2021-03-08 11:05:06
135,4,22.15,2020-01-16 14:33:41
2089,9,51.9,2023-01-26 03:44:56
3795,5,28.14,2024-06-28 11:23:49
8136,6,53.09,2021-07-28 08:43:36
2326,4,94.22,2022-10-04 03:06:14
3922,8,66.42,2024-10-02 12:43:55
1255,7,56.69,2020-06-24 07:47:10
274,8,33.26,2021-05-31 07:33:37
6429,8,63.33,2023-10-05 16:09:33
6629,9,60.74,2022-01-30 17:46:44
2095,1,52.76,2020-04-07 01:17:05
5595,7,70.98,2021-08-16 17:02:45
7666,9,10.07,2024-12-24 20:32:44
246,8,55.96,2024-06-16 02:26:19
4269,8,16.83,2023-01-19 21:18:31
9403,8,87.74,2024-09-06 07:16:05
7441,1,35.19,2023-07-08 12:02:41
3339,6,18.42,2021-05-08 01:42:49
5977,1,59.11,2024-03-26 14:58:51
7719,3,10.22,2021-06-10 01:46:12
503,5,90.85,2022-05-26 17:18:46
6470,8,52.36,2020-02-26 16:33:59
5507,3,62.28,2020-12-05 05:12:16
8141,3,90.73,2023-06-19 22:13:20
5846,5,80.6,2021-10-30 18:16:45
9420,8,79.24,2020-05-01 01:36:07
6418,5,14.49,2020-04-24 06:55:55
9726,1,48.26,2024-11-16 08:12:07
7626,7,18.98,2020-12-14 00:55:01
2178,7,14.92,2023-01-10 21:42:58
3057,6,23.75,2020-07-07 06:06:20
150,2,92.45,2022-12-23 03:45:20
5269,8,35.92,2024-05-06 18:21:43
8624,7,21.33,2023-04-10 09:03:12
708,5,87.82,2023-10-15 12:06:20
718,8,44.35,2022-02-18 15:17:11
975,3,94.52,2023-12-14 11:50:56
6332,1,58.74,2020-11-18 19:43:39
9890,6,16.37,2021-01-14 00:17:41
6304,4,39.9,2024-12-23 13:37:39
2553,2,17.3,2023-01-06 10:29:35
6845,3,89.1,2022-10-29 04:08:31
8079,2,74.49,2024-05-26 14:19:33
5943,9,78.29,2021-03-31 07:56:16
7190,8,27.9,2021-06-28 12:28:51
5013,9,21.54,2020-06-11 03:52:40
629,4,72.21,2020-06-15 11:59:15
478,1,60.8,2024-11-12 11:05:31
9895,1,88.6,2023-09-14 10:58:04
8627,3,79.95,2023-03-31 19:24:50
1579,2,44.38,2024-01-17 19:19:46
9364,4,13.59,2024-04-29 07:19:23
5604,4,38.01,2022-05-01 16:32:12
5311,7,35.11,2023-11-24 15:59:39
9805,1,10.23,2020-02-19 17:36:48
4506,9,78.01,2021-01-26 13:36:27
3694,7,13.27,2023-08-26 12:11:03
7508,4,17.16,2021-09-21 15:52:02
9278,6,63.53,2023-11-20 07:13:42
8985,2,59.43,2020-01-21 07:13:20
3686,6,19.04,2021-01-18 22:27:30
1944,4,16.04,2021-04-30 23:42:09
7152,7,69.16,2023-04-14 21:52:44
6568,6,13.87,2020-08-17 17:03:29
431,4,38.82,2022-01-21 17:08:36
8095,3,88.87,2020-11-29 06:44:22
944,5,50.68,2024-09-21 04:49:43
6047,6,65.13,2021-05-28 19:48:51
6815,7,11.37,2024-03-13 05:28:48
7047,3,34.76,2022-03-19 03:38:08
6841,2,99.99,2021-10-23 19:02:19
4680,5,45.61,2024-05-06 12:30:37
1959,4,28.26,2021-10-18 20:52:50
3653,1,51.45,2022-07-24 23:21:57
4962,8,68.08,2024-05-02 05:34:51
9989,6,15.21,2023-08-04 14:54:29
7982,7,57.48,2023-08-21 10:05:04
7837,2,78.02,2024-11-23 22:34:15
339,8,60.06,2020-12-05 02:07:56
6710,4,55.61,2022-10-26 02:49:53
8111,5,14.09,2024-05-26 08:09:22
7658,3,93.23,2021-01-31 04:25:38
8273,5,71.67,2022-12-28 22:32:46
7261,9,31.63,2022-03-25 01:50:28
8900,4,89.77,2022-08-01 01:31:03
4283,3,84.55,2022-08-19 00:22:38
9372,7,17.15,2024-07-27 13:30:26
2509,3,23.83,2020-12-03 03:23:10
4956,1,87.91,2021-08-13 14:53:04
1197,2,26.06,2020-07-25 12:06:01
4176,5,66.82,2023-12-16 01:54:16
2682,6,75.59,2021-01-27 11:37:30
9573,5,66.44,2023-12-08 22:33:33
2940,8,80.51,2022-09-21 15:49:20
2196,5,19.7,2020-05-18 13:09:36
9169,1,20.01,2022-05-04 16:33:46
7659,6,96.2,2023-11-18 19:17:47
721,1,10.55,2023-10-09 01:32:22
1600,6,48.76,2024-02-14 10:59:59
6980,1,23.62,2023-09-17 21:13:54
5176,5,45.35,2022-02-08 00:10:14
9861,3,59.5,2021-02-17 14:01:28
9615,3,69.87,2021-08-14 02:14:05
3498,6,37.64,2024-01-11 12:01:15
6999,7,93.95,2023-01-22 14:15:37
3381,7,47.33,2024-10-11 05:53:55
2414,2,40.5,2023-04-29 11:01:01
7918,7,10.02,2021-12-07 23:27:15
2198,3,51.01,2021-10-16 20:38:40
2102,6,18.34,2024-11-03 09:07:17
300,2,85.71,2022-03-19 20:51:16
1106,5,63.77,2022-05-21 07:43:38
7966,2,45.41,2021-02-15 09:39:27
9556,2,30.16,2023-03-06 08:20:55
7687,5,92.55,2023-12-17 07:45:13
760,3,44.36,2021-11-09 22:37:40
1494,2,66.65,2021-07-01 12:14:23
4716,2,22.13,2021-04-07 16:58:52
6545,1,33.67,2023-02-24 20:39:20
7889,1,18.36,2022-01-09 07:46:54
5041,9,71.83,2020-03-20 09:44:56
8505,5,70.48,2024-08-04 16:48:56
5140,1,31.45,2022-09-17 22:55:21
3319,8,34.35,2024-09-24 06:21:47
6081,7,92.8,2024-06-15 08:15:30
1922,6,46.1,2022-05-07 18:36:15
2459,9,29.08,2021-04-12 08:14:43
8869,3,47.18,2024-07-05 10:11:09
9102,7,46.97,2023-03-15 16:57:09
6781,4,37.66,2024-02-25 07:23:24
6320,6,11.08,2024-06-16 22:27:43
293,3,42.15,2020-04-08 09:08:57
3677,2,69.81,2020-03-19 14:07:42
7409,5,99.62,2024-10-13 05:55:19
5906,9,44.8,2023-12-18 18:39:27
1320,6,71.19,2020-05-16 22:33:21
5555,4,17.16,2023-08-13 14:23:34
8845,4,48.41,2020-04-30 17:56:11
4503,6,42.01,2022-07-13 11:26:53
8950,5,88.79,2023-03-15 01:44:18
7121,8,12.83,2022-09-27 23:26:44
8329,3,77.53,2024-11-23 13:26:34
7865,3,65.41,2020-06-28 08:24:20
278,6,74.49,2023-09-22 11:51:55
4335,5,54.25,2020-09-25 05:18:33
31,7,51.72,2021-06-11 17:22:25
7381,5,89.27,2024-05-12 21:19:45
2781,7,19.52,2024-01-09 05:30:34
5896,9,29.61,2024-12-24 05:28:50
9039,3,45.11,2022-05-05 16:49:38
399,9,84.94,2020-08-31 09:34:19
4908,2,31.19,2023-06-13 20:03:35
4963,9,99.99,2022-08-29 15:12:10
5810,8,15.84,2023-10-30 23:25:57
7887,4,97.88,2020-12-08 03:54:18
714,3,76.71,2023-08-20 09:06:49
7648,5,62.96,2024-02-24 16:06:27
8448,9,68.0,2022-06-12 22:03:33
3515,2,62.66,2020-12-09 23:58:16
5365,6,43.47,2022-03-31 23:31:18
8867,9,19.71,2020-01-21 02:47:05
8552,3,47.02,2023-05-06 20:10:24
1214,9,30.75,2020-07-16 11:29:40
754,6,42.22,2021-06-21 06:11:23
6082,7,26.26,2023-08-08 19:21:35
4465,7,43.89,2022-07-03 18:00:47
9361,4,87.93,2024-04-23 00:18:32
2549,9,16.92,2021-11-03 12:36:24
3084,8,37.05,2024-09-11 00:15:06
1584,7,29.39,2024-06-26 11:02:43
9304,2,61.76,2023-06-06 06:30:51
1666,8,92.2,2024-09-16 15:52:20
593,8,49.69,2020-05-04 09:07:54
3469,6,34.97,2024-12-30 02:55:04
8553,7,28.18,2022-02-07 07:24:04
7701,2,23.48,2022-02-24 20:22:31
8188,1,25.79,2022-10-11 08:26:36
7161,7,67.28,2022-07-17 22:07:04
3162,3,38.78,2024-05-27 07:24:07
1503,4,54.02,2021-12-07 16:32:13
6026,5,24.93,2021-09-27 08:42:02
8863,1,50.85,2023-11-07 22:08:09
9693,9,58.65,2021-06-12 18:50:30
2384,7,53.38,2020-04-10 15:06:24
1324,3,47.93,2020-05-10 18:35:40
978,6,36.26,2020-06-27 07:11:26
6242,3,38.05,2021-10-18 10:03:22
8295,8,63.71,2022-10-02 00:33:47
7637,6,44.33,2023-06-15 19:23:42
3480,3,74.75,2021-04-02 23:08:11
4755,4,82.21,2024-05-22 07:24:20
4093,6,33.05,2022-06-05 06:17:57
2590,8,41.33,2024-07-22 17:35:05
9950,4,80.11,2021-09-27 22:46:50
6785,7,27.63,2024-07-09 01:22:30
6964,6,43.37,2024-01-16 23:09:16
850,5,98.98,2021-11-05 20:40:50
297,4,27.34,2024-08-10 22:02:12
8067,8,86.2,2023-12-04 10:27:14
54,2,52.15,2023-09-03 17:18:56
7946,7,84.15,2021-03-14 18:27:24
4989,8,10.96,2024-05-29 01:38:20
6758,3,91.19,2022-08-08 03:37:28
8579,4,79.35,2021-03-30 06:20:28
1732,1,13.15,2022-05-06 19:06:18
7989,1,86.32,2022-02-08 04:16:58
2958,1,58.41,2021-03-20 03:58:14
3329,3,39.36,2022-10-30 14:36:25
3404,3,69.4,2022-09-19 10:24:28
1839,1,66.2,2024-10-15 06:44:44
3250,5,80.0,2021-07-15 12:18:30
215,1,53.04,2020-09-11 19:22:00
4067,3,87.81,2020-07-13 08:25:14
4583,5,15.68,2024-10-11 00:48:45
3712,4,35.36,2023-03-14 20:54:17
7148,8,75.06,2024-11-05 20:26:43
3018,8,95.63,2024-12-30 15:08:45
5693,1,90.5,2021-08-12 10:19:52
7912,5,37.56,2023-09-02 15:49:48
7895,5,85.73,2021-03-27 09:13:05
111,5,25.51,2023-03-03 12:44:08
2439,1,95.18,2021-08-01 20:57:10
5354,7,14.63,2021-03-24 03:22:03
7997,3,81.36,2020-07-07 18:34:25
7798,2,13.15,2020-03-01 17:49:19
2699,7,48.32,2024-09-22 19:56:50
7779,1,90.86,2020-02-22 20:06:09
6106,5,31.45,2024-02-02 07:08:44
573,8,93.05,2022-06-04 17:30:18
8819,8,87.4,2021-12-24 21:07:07
809,3,14.67,2023-09-07 10:40:42
7917,8,29.47,2021-11-12 10:40:57
404,8,48.56,2021-06-26 08:19:29
8921,8,86.03,2023-12-28 00:14:43
2509,8,63.16,2021-04-13 23:26:52
2710,9,60.79,2021-07-03 22:49:58
3557,8,36.42,2024-01-31 17:07:10
8511,7,22.84,2022-03-03 10:48:51
9849,1,58.09,2021-10-24 21:44:10
3781,9,42.81,2021-02-28 23:37:06
89,7,97.94,2024-10-28 14:04:10
8017,7,14.67,2024-11-16 15:02:16
5607,4,61.57,2020-02-13 12:50:47
5611,7,67.66,2022-01-02 13:15:10
8242,2,76.88,2024-01-15 13:57:54
5715,7,77.05,2024-01-16 00:59:26
122,6,23.91,2022-10-03 17:02:01
2755,2,81.46,2023-11-20 20:27:33
3545,7,55.38,2024-02-15 06:47:47
1668,3,60.67,2024-11-02 13:34:59
4702,2,27.51,2021-06-18 06:15:20
2661,5,53.13,2024-11-07 05:12:48
9524,4,42.76,2022-11-17 04:48:10
4787,8,95.87,2020-12-26 06:31:17
3947,3,94.23,2023-11-28 21:29:27
7521,7,17.85,2020-11-30 19:01:47
5513,9,45.54,2020-06-07 01:52:38
4272,7,75.41,2024-10-21 04:18:32
8415,4,35.8,2023-04-14 01:06:41
8781,9,96.78,2020-10-03 05:14:49
9157,8,99.65,2023-01-20 17:54:36
9209,6,77.21,2020-06-18 00:05:49
6054,5,80.3,2023-05-05 05:28:39
2831,6,12.39,2022-02-07 15:19:08
5674,4,73.54,2020-04-28 15:29:05
4501,7,52.65,2023-02-12 23:52:31
9730,8,78.6,2024-02-16 04:51:26
7510,8,21.98,2022-12-08 04:03:30
6686,7,58.49,2021-05-19 20:32:05
4048,1,71.19,2023-01-01 17:41:37
4000,2,48.02,2022-01-14 02:34:43
5278,2,89.22,2021-10-08 12:11:05
7821,2,81.65,2022-10-01 10:24:18
4706,7,98.02,2020-06-02 02:00:44
2433,7,91.25,2022-10-21 13:47:34
6525,7,69.67,2020-02-21 00:29:14
8094,4,56.93,2020-11-20 22:32:55
2049,2,25.85,2021-01-31 00:28:53
2350,4,82.7,2024-03-12 18:55:29
7167,1,33.13,2024-08-29 10:18:50
3112,1,67.98,2024-03-17 11:53:19
2699,7,85.94,2024-06-24 22:49:12
2403,8,61.05,2022-02-14 11:05:40
7427,3,30.55,2023-07-16 10:09:21
8840,7,27.11,2021-09-23 06:30:20
2267,9,70.74,2022-11-28 18:35:19
9453,7,10.46,2021-09-20 10:16:15
5627,2,77.97,2024-05-25 06:10:37
3697,9,16.0,2024-08-19 01:44:17
763,9,87.34,2020-06-15 14:21:21
4826,2,54.48,2024-04-06 16:49:50
5480,3,34.16,2023-11-17 14:16:22
5004,3,66.02,2023-04-30 03:31:52
7952,1,51.28,2021-09-26 06:14:53
8620,3,88.32,2020-02-17 18:51:00
1953,8,45.93,2020-09-07 18:20:02
2165,8,36.45,2020-10-15 12:03:56
8003,3,10.71,2023-10-23 16:09:54
7930,7,64.8,2021-04-01 21:14:53
391,4,82.37,2021-05-17 20:09:41
6981,9,94.65,2022-04-09 07:06:17
5978,4,41.63,2024-06-25 00:19:42
9331,4,64.74,2022-10-20 02:03:41
286,6,76.26,2023-12-25 22:42:47
56,5,17.0,2022-04-07 23:48:33
7510,8,77.87,2020-06-14 15:12:20
6745,2,27.94,2020-02-08 10:05:40
1904,6,62.58,2020-03-30 00:49:13
1317,1,15.0,2024-12-04 13:59:34
6895,5,89.19,2023-01-19 01:51:54
4083,9,83.45,2023-06-14 00:18:14
4683,6,64.63,2022-10-24 15:29:05
2862,5,68.07,2022-02-19 10:44:58
5886,7,83.95,2022-01-17 00:06:37
67,3,19.7,2023-03-22 07:55:36
2151,4,83.08,2021-01-13 11:47:42
2994,1,78.19,2020-08-04 12:17:34
4700,8,45.72,2022-02-19 07:44:31
6225,2,97.13,2021-01-02 13:32:00
850,7,93.48,2020-02-01 21:57:33
3971,3,51.83,2021-09-16 07:43:45
3557,2,24.51,2022-01-03 18:43:45
289,6,78.41,2021-05-03 09:50:55
5431,9,99.6,2020-11-27 01:26:56
3276,3,88.82,2020-08-06 01:40:28
4591,9,13.72,2021-03-09 20:55:42
438,9,14.47,2022-10-13 15:56:55
2898,2,17.45,2024-11-06 22:36:15
1669,2,97.83,2020-09-07 10:37:09
469,3,13.97,2021-12-20 11:31:49
2243,7,16.26,2021-03-07 20:27:26
9256,4,55.3,2023-07-17 18:31:18
9726,7,64.52,2022-12-08 17:36:50
6326,1,21.93,2020-04-15 18:37:12
2579,7,92.68,2024-05-12 04:16:36
6715,8,70.41,2021-07-20 02:09:09
5236,6,12.19,2022-05-26 17:49:50
3507,9,99.85,2023-07-03 18:46:36
7331,4,39.21,2024-08-16 15:33:53
5015,6,62.44,2020-08-01 03:45:35
3320,4,99.63,2020-05-04 02:35:55
868,1,91.83,2022-07-05 04:00:23
8000,2,71.68,2024-11-26 07:38:55
6151,2,24.66,2024-04-06 04:39:04
5323,2,62.94,2020-07-25 23:33:58
3013,2,73.44,2022-09-09 10:18:45
9230,4,79.86,2021-09-10 18:38:02
8433,2,87.44,2020-07-29 17:37:32
3529,8,70.47,2022-01-31 02:47:30
3629,7,66.52,2021-01-17 18:51:13
9903,5,74.72,2024-12-21 09:53:32
9452,2,35.51,2020-04-26 03:44:57
300,9,84.67,2023-10-10 06:49:27
6528,5,53.67,2023-04-10 08:06:37
6881,8,80.73,2023-08-30 17:33:57
4031,7,91.16,2020-08-04 00:22:05
2977,4,22.87,2023-05-27 08:28:57
5802,5,40.63,2021-12-19 12:58:30
7366,5,51.08,2021-01-25 13:43:17
2028,8,56.38,2020-10-25 02:06:05
6713,4,99.82,2024-10-24 05:03:24
3539,9,92.81,2021-09-29 16:29:52
9793,7,22.05,2024-06-21 08:17:12
3927,8,47.61,2024-05-26 16:23:31
1739,2,18.04,2020-09-03 14:23:44
6453,2,73.64,2024-03-22 06:09:18
3166,4,80.87,2022-12-26 04:51:09
9102,5,34.52,2024-03-06 14:23:57
6359,4,49.71,2020-05-17 11:40:41
2764,7,92.56,2020-08-25 19:59:38
1514,7,41.47,2023-09-23 01:29:51
8501,3,31.18,2021-04-20 15:47:00
6927,9,73.61,2022-08-10 14:46:36
6858,1,19.64,2020-08-05 03:22:42
7961,4,48.26,2021-12-21 03:43:52
1686,4,70.48,2023-03-26 05:59:52
9194,2,10.98,2024-11-16 21:07:43
7139,6,77.58,2022-03-08 15:46:46
2753,4,95.53,2023-05-28 00:43:09
1582,2,32.33,2023-07-19 07:46:47
5772,8,45.91,2023-03-15 16:24:27
1868,8,36.15,2022-12-31 22:04:52
2153,1,51.48,2023-07-24 08:26:37
5450,6,92.47,2024-11-26 10:38:39
3206,1,17.35,2024-07-27 16:59:28
8458,1,10.91,2020-05-09 01:01:06
9287,9,46.09,2023-05-12 07:06:35
9652,1,35.43,2022-10-08 17:23:57
9198,8,36.1,2023-07-11 07:41:54
9439,3,33.45,2022-08-31 06:03:14
6381,2,26.0,2021-03-06 20:11:54
7367,4,88.88,2024-02-20 11:43:05
6359,7,10.29,2020-07-05 14:35:27
646,5,59.2,2022-10-02 13:58:30
6636,1,29.46,2021-01-23 13:58:19
916,8,63.89,2021-12-29 22:32:20
1735,9,43.73,2023-01-03 02:51:00
8266,6,77.77,2022-07-28 13:27:36
7364,8,77.27,2022-12-21 08:25:22
4950,3,26.28,2020-05-21 03:46:56
6466,7,83.43,2022-01-29 23:40:50
417,5,10.9,2021-02-26 21:33:27
9060,4,82.04,2023-07-11 08:13:02
5849,9,77.44,2023-04-14 13:32:42
1350,3,47.0,2021-11-13 09:17:16
6221,2,24.73,2023-09-05 11:10:36
1574,6,23.32,2022-08-07 04:04:50
1411,8,81.87,2020-08-07 00:44:15
8960,8,79.69,2020-02-25 07:40:16
6153,1,48.44,2022-06-28 19:39:47
8812,5,69.03,2021-05-15 01:26:23
3310,4,47.3,2021-02-11 13:38:20
6060,2,25.85,2020-09-18 07:19:59
3034,6,70.47,2020-08-22 10:05:17
1395,7,39.28,2023-04-09 22:19:57
1610,9,82.84,2020-03-26 20:22:10
2140,9,84.78,2023-10-19 21:29:53
2274,3,33.9,2022-08-14 09:27:49
6948,2,62.31,2023-01-24 03:05:51
4507,2,77.78,2023-03-25 13:55:47
8303,9,23.39,2020-01-04 10:15:20
2903,2,89.28,2022-02-09 03:39:32
7823,7,85.16,2023-03-02 00:57:41
6712,7,25.47,2021-04-13 09:43:50
8733,6,69.2,2020-02-21 19:51:19
2521,6,62.67,2021-04-10 23:07:46
5044,8,20.48,2024-02-16 06:55:30
5332,5,61.84,2022-10-26 10:39:50
4656,6,69.4,2022-06-09 14:25:46
1995,9,20.88,2022-07-08 13:35:38
1116,5,38.34,2020-02-04 02:57:53
9944,1,13.82,2024-02-21 07:51:24
4178,6,87.99,2024-06-05 02:08:06
4805,5,49.13,2022-07-09 19:25:54
9606,2,24.97,2021-04-11 23:29:19
9640,7,53.29,2022-11-04 06:39:42
8945,4,46.61,2023-01-30 05:39:08
5414,8,31.3,2020-04-21 17:58:16
2115,2,17.65,2021-11-14 20:03:07
7160,8,98.73,2022-04-22 13:03:25
9071,6,80.99,2022-07-25 22:56:51
778,7,73.21,2022-08-06 23:50:27
6319,9,12.91,2021-04-16 09:12:44
5404,9,73.78,2020-12-06 14:54:20
8489,7,35.58,2023-04-24 09:31:25
1017,8,12.07,2022-10-08 18:04:27
158,9,23.56,2022-03-14 21:04:09
3061,1,34.44,2020-02-09 14:47:44
1755,8,24.68,2024-07-17 12:28:38
6948,1,12.71,2023-03-30 17:57:43
1734,8,36.9,2024-10-20 16:07:16
5176,5,91.49,2023-11-25 13:16:04
6017,8,56.11,2022-04-18 00:03:33
9329,1,55.7,2023-04-29 19:39:43
6425,9,27.49,2023-12-29 23:55:02
2616,7,35.95,2021-11-30 17:09:26
5915,6,67.33,2020-06-19 22:12:15
9976,1,96.67,2023-05-13 01:42:25
1475,2,75.59,2021-11-09 13:14:56
3058,4,43.41,2024-03-28 15:27:14
8332,8,64.66,2023-12-11 19:27:45
8792,1,69.73,2024-08-22 11:02:26
7040,1,55.24,2021-09-12 00:54:51
5736,9,61.83,2020-11-17 04:06:39
9900,3,91.43,2021-02-21 12:45:13
3279,4,61.76,2024-12-07 10:34:01
6503,3,89.5,2021-03-04 16:17:04
7246,1,98.34,2020-09-21 19:40:18
